business_id,name,address,postal_code,latitude,longitude,review_count,is_open,attributes,categories,hours,loc
JB8-8TtNYX-vLqN7cz-zHA,Zeal Burgers,1926 Weston Road,M9N 1W2,43.7003564126,-79.5175241744,73,1,"{'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'OutdoorSeating': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'DriveThru': 'False', 'WheelchairAccessible': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsAttire': ""'casual'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsTableService': 'False', 'GoodForKids': 'True', 'Caters': 'True', 'RestaurantsReservations': 'False', 'BikeParking': 'True', 'HasTV': 'True', 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'none'"", 'NoiseLevel': ""u'average'"", 'DogsAllowed': 'False', 'WiFi': ""u'free'""}","Restaurants, Burgers","{'Monday': '11:0-17:0', 'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0'}","{'type': 'Point', 'coordinates': [-79.5175241744, 43.7003564126]}"
GTlqxvQBw13ScKY23T3gDA,Inakaya,126 Willowdale Avenue,M2N 4Y2,43.7650937,-79.4004231,71,0,"{'HasTV': 'True', 'Caters': 'True', 'RestaurantsTableService': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Alcohol': ""u'full_bar'"", 'RestaurantsPriceRange2': '3', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'NoiseLevel': ""u'average'"", 'BikeParking': 'True', 'RestaurantsReservations': 'True', 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsAttire': ""u'casual'"", 'WiFi': ""u'no'"", 'RestaurantsGoodForGroups': 'False', 'GoodForKids': 'True', 'WheelchairAccessible': 'True'}","Sushi Bars, Japanese, Restaurants","{'Monday': '17:0-1:0', 'Tuesday': '17:0-1:0', 'Wednesday': '17:0-1:0', 'Thursday': '17:0-2:0', 'Friday': '17:0-2:0', 'Saturday': '17:0-2:0'}","{'type': 'Point', 'coordinates': [-79.4004231, 43.7650937]}"
p8lcQpcebIN1r7v0wn0fNA,Golden Swiss Eat N run,2848 Ellesmere Road,M1E 4B8,43.7835249,-79.2051014,22,0,"{'BikeParking': 'False', 'Caters': 'True', 'WiFi': ""u'free'"", 'RestaurantsAttire': ""u'casual'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'HasTV': 'True', 'Alcohol': ""u'none'"", 'RestaurantsTableService': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsReservations': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'OutdoorSeating': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'False'}","American (Traditional), Restaurants","{'Monday': '8:0-21:0', 'Tuesday': '8:0-21:0', 'Wednesday': '8:0-21:0', 'Thursday': '8:0-21:0', 'Friday': '8:0-21:0', 'Saturday': '7:0-21:0', 'Sunday': '7:0-21:0'}","{'type': 'Point', 'coordinates': [-79.2051014, 43.7835249]}"
9MFcLXNi4pbqHsdrH9giZw,LaPaz Batchoy Toronto,360 Wilson Avenue,M3H 1S9,43.7367949,-79.4385151,7,1,"{'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'True', 'OutdoorSeating': 'False', 'RestaurantsAttire': ""u'casual'"", 'BikeParking': 'False', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'DriveThru': 'False', 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'NoiseLevel': ""u'quiet'""}","Restaurants, Filipino, Soup, Fast Food","{'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '15:0-21:0'}","{'type': 'Point', 'coordinates': [-79.4385151, 43.7367949]}"
UntYhU75-CqypVO8Qin9qw,Si Espresso Bar,748 Broadview Avenue,M4K 2P1,43.6757651,-79.3585766,27,1,"{'BikeParking': 'True', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'WiFi': ""u'free'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Food, Coffee & Tea","{'Monday': '7:30-16:30', 'Tuesday': '7:30-16:30', 'Wednesday': '7:30-16:30', 'Thursday': '7:30-16:30', 'Friday': '7:30-16:30', 'Saturday': '8:0-16:0', 'Sunday': '9:0-15:0'}","{'type': 'Point', 'coordinates': [-79.3585766, 43.6757651]}"
QfpOEjm_Ar9KCdjMyJLJUg,Common Sort,1414 Queen Street W,M6K 1L9,43.6411101,-79.434798,18,1,"{'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2'}","Thrift Stores, Used, Vintage & Consignment, Fashion, Shopping","{'Monday': '11:0-19:0', 'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-19:0', 'Saturday': '11:0-19:0', 'Sunday': '12:0-18:0'}","{'type': 'Point', 'coordinates': [-79.434798, 43.6411101]}"
zrQYQHawhaolF7muiU6Ckw,Victoria's Secret,220 Yonge St,M5B 2H1,43.6540644,-79.3806966,18,1,"{'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'BikeParking': 'False'}","Fashion, Lingerie, Shopping",,"{'type': 'Point', 'coordinates': [-79.3806966, 43.6540644]}"
ZVSGswtLoZLAH9gzRAGf7A,Handy,,M5B 1R8,43.6574913,-79.3816644,113,1,{'ByAppointmentOnly': 'True'},"Home Cleaning, Handyman, Furniture Assembly, Home Services","{'Monday': '7:0-23:0', 'Tuesday': '7:0-23:0', 'Wednesday': '7:0-23:0', 'Thursday': '7:0-23:0', 'Friday': '7:0-23:0', 'Saturday': '7:0-23:0', 'Sunday': '7:0-23:0'}","{'type': 'Point', 'coordinates': [-79.3816644, 43.6574913]}"
-Btu8zliXgeSH4eBm1u9Rw,Epi Breads,1526 Bayview Avenue,M4G 3B4,43.704001,-79.374835,26,1,"{'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True'}","Bakeries, Food","{'Monday': '7:0-18:0', 'Tuesday': '7:0-18:0', 'Wednesday': '7:0-18:0', 'Thursday': '7:0-18:0', 'Friday': '7:0-18:0', 'Saturday': '7:0-18:0', 'Sunday': '7:0-17:0'}","{'type': 'Point', 'coordinates': [-79.374835, 43.704001]}"
9BZoqNuXs-_j0ozsv27DNg,Sauce on the Danforth,1376 Danforth Avenue,M4J 1M9,43.682538,-79.328224,34,1,"{'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsReservations': 'True', 'HasTV': 'False', 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'full_bar'"", 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'WiFi': ""'no'""}","Lounges, Nightlife, Beer Bar, Bars, Champagne Bars","{'Monday': '0:0-0:0', 'Tuesday': '16:0-2:0', 'Wednesday': '16:0-2:0', 'Thursday': '16:0-2:0', 'Friday': '15:0-2:0', 'Saturday': '14:0-3:0', 'Sunday': '17:30-2:0'}","{'type': 'Point', 'coordinates': [-79.328224, 43.682538]}"
NFFxJQHNaq2_MFLzN5EZMQ,It's Just Lunch,1 Adelaide Street E,M5C 2V9,43.6501613,-79.3777975,4,1,,,,"{'type': 'Point', 'coordinates': [-79.3777975, 43.6501613]}"
2vyjdKZJM5fv0v7Iob0FcQ,Mirchi Dhaba,836 Markham Road,M1H 2Y2,43.7673886,-79.228919,4,1,"{'RestaurantsTableService': 'True', 'BikeParking': 'True', 'Alcohol': ""'none'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'Caters': 'True', 'NoiseLevel': ""'average'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""'no'"", 'RestaurantsGoodForGroups': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'HasTV': 'False'}","Restaurants, Imported Food, Specialty Food, Ethnic Food, Food, Indian, Do-It-Yourself Food",,"{'type': 'Point', 'coordinates': [-79.228919, 43.7673886]}"
l_CGwZemu7WGp8dbsdrfzQ,Wallace Emerson Community Centre,1260 Dufferin St,M6H,43.6673429,-79.4395338,3,1,"{'GoodForKids': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Active Life, Recreation Centers, Swimming Pools",,"{'type': 'Point', 'coordinates': [-79.4395338, 43.6673429]}"
A4t1UT6j1lSQN6OM0Oy2GA,Bang Bang Burrito,366 Bloor St W,M5S 1X2,43.6663572,-79.4059096,24,1,"{'GoodForKids': 'False', 'WiFi': ""u'no'"", 'RestaurantsPriceRange2': '1', 'RestaurantsTableService': 'False', 'OutdoorSeating': 'False', 'HasTV': 'False', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'Alcohol': ""u'none'"", 'RestaurantsReservations': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'False'}","Mexican, Restaurants","{'Monday': '11:0-2:0', 'Tuesday': '11:0-2:0', 'Wednesday': '11:0-2:0', 'Thursday': '11:0-4:0', 'Friday': '11:0-4:0', 'Saturday': '11:0-4:0', 'Sunday': '11:0-2:0'}","{'type': 'Point', 'coordinates': [-79.4059096, 43.6663572]}"
8oOUIbIrscMlf4UOTRn20Q,Original Motorcycle Cafe,225 Queen St W,M5V 1Z4,43.6504047,-79.3880511,6,0,"{'Alcohol': ""u'full_bar'"", 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'True', 'OutdoorSeating': 'True', 'RestaurantsReservations': 'True', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""u'casual'""}","Food, Bars, Nightlife, Burgers, Beer, Wine & Spirits, Restaurants",,"{'type': 'Point', 'coordinates': [-79.3880511, 43.6504047]}"
B4-2wA8Pj8MQK1Ylymypqg,Sunny Morning,1602 The Queensway,M8Z 1V1,43.6185096,-79.5440592,186,1,"{'NoiseLevel': ""u'average'"", 'Caters': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsTableService': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'WiFi': ""u'no'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'RestaurantsDelivery': 'False', 'OutdoorSeating': 'True', 'WheelchairAccessible': 'True', 'RestaurantsPriceRange2': '2', 'HasTV': 'False', 'Alcohol': ""u'beer_and_wine'"", 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True'}","Breakfast & Brunch, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '7:0-15:0', 'Wednesday': '7:0-15:0', 'Thursday': '7:0-15:0', 'Friday': '7:0-15:0', 'Saturday': '7:0-15:0', 'Sunday': '7:0-14:0'}","{'type': 'Point', 'coordinates': [-79.5440592, 43.6185096]}"
Sz6edL-Ya2rxnjjjrv8Gdg,Roast Butcher,786 Saint Clair Avenue W,M6C 1B6,43.6811312,-79.42959,12,1,"{'RestaurantsPriceRange2': '3', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True'}","Butcher, Meat Shops, Food, Specialty Food","{'Monday': '10:0-19:0', 'Tuesday': '10:0-19:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-19:0', 'Saturday': '9:0-18:0', 'Sunday': '10:0-18:0'}","{'type': 'Point', 'coordinates': [-79.42959, 43.6811312]}"
kofI6fYlJNEkmoixu9YAIQ,The Flatiron & Firkin,49 Wellington St E,M5E 1C9,43.6483343,-79.3743401,40,1,"{'WiFi': ""'no'"", 'RestaurantsReservations': 'True', 'NoiseLevel': ""u'average'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '2', 'HasTV': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Alcohol': ""u'full_bar'"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}""}","Pubs, Nightlife, Bars","{'Monday': '11:0-2:0', 'Tuesday': '11:0-2:0', 'Wednesday': '11:0-2:0', 'Thursday': '11:0-2:0', 'Friday': '11:0-2:0', 'Saturday': '11:0-2:0', 'Sunday': '11:0-2:0'}","{'type': 'Point', 'coordinates': [-79.3743401, 43.6483343]}"
zkDxv3JDb6Chg72gODDGJQ,Marcello's Market & Deli,145 King St W,M5H 1J8,43.6474734,-79.3839517,16,1,"{'WiFi': ""u'no'"", 'RestaurantsGoodForGroups': 'False', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'Caters': 'True', 'RestaurantsAttire': ""u'casual'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'upscale': False, 'touristy': False, 'trendy': False, 'hipster': False, 'casual': False}"", 'Alcohol': ""u'none'""}","Delis, Sandwiches, Restaurants",,"{'type': 'Point', 'coordinates': [-79.3839517, 43.6474734]}"
E5twyByVAFFtbNnewMYFwQ,Pizzaiolo,588 Danforth Ave,M4K 1R1,43.6787606,-79.3467647,11,1,"{'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'True', 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'Caters': 'True', 'OutdoorSeating': 'False', 'Alcohol': ""'none'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsDelivery': 'True', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'HasTV': 'False'}","Pizza, Gluten-Free, Vegan, Restaurants",,"{'type': 'Point', 'coordinates': [-79.3467647, 43.6787606]}"
DO7tlItRJ7aOaNu5S8j57Q,A2Z Vacuums,1189 Bloor Street W,M6H 1M9,43.6590211,-79.4389769,3,1,"{'BikeParking': 'True', 'RestaurantsPriceRange2': '3'}","Home & Garden, Shopping",,"{'type': 'Point', 'coordinates': [-79.4389769, 43.6590211]}"
JXcXA7bG24d0KjbsETXVdw,Aire One Heating & Cooling,1250 Dupont St,M6H 2A4,43.6682712,-79.441855,3,1,,"Heating & Air Conditioning/HVAC, Home Services, Contractors",,"{'type': 'Point', 'coordinates': [-79.441855, 43.6682712]}"
3vlAG8FVYRB9wEIZXFk3ag,Playful Grounds,605 College Street,M6G,43.6551214,-79.4143125,6,0,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'True', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2'}","Food, Coffee & Tea, Event Planning & Services, Venues & Event Spaces","{'Monday': '9:0-16:30', 'Tuesday': '9:0-16:30', 'Wednesday': '9:0-16:30', 'Thursday': '9:0-18:30', 'Friday': '9:0-18:30', 'Saturday': '9:0-16:30', 'Sunday': '9:0-16:30'}","{'type': 'Point', 'coordinates': [-79.4143125, 43.6551214]}"
XIHJqL-s9qCZd9LVA13Ebw,Master Carpet Cleaning,"1111 Finch Avenue  W, Unit 15",M3J 2E5,43.7666951,-79.4742933,3,1,,"Local Services, Carpet Cleaning, Home Cleaning, Home Services","{'Monday': '9:0-18:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '9:0-16:0'}","{'type': 'Point', 'coordinates': [-79.4742933, 43.7666951]}"
BB5mMNFN7jc5XibQQxDPiQ,Era Diner,369 Roncesvalles Avenue,M6R 2M8,43.6499035101,-79.4503546134,3,0,"{'Caters': 'False', 'OutdoorSeating': 'False', 'HasTV': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': True, 'breakfast': False}"", 'DriveThru': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""'no'"", 'RestaurantsTableService': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'NoiseLevel': ""'average'"", 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'RestaurantsAttire': ""'casual'"", 'GoodForKids': 'True'}","Diners, Burgers, Restaurants, Breakfast & Brunch","{'Tuesday': '8:0-15:0', 'Wednesday': '8:0-15:0', 'Thursday': '8:0-15:0', 'Friday': '8:0-15:0', 'Saturday': '7:0-15:30', 'Sunday': '7:0-15:30'}","{'type': 'Point', 'coordinates': [-79.4503546134, 43.6499035101]}"
i2iVOCmZ_aC2BI4vpGwU9w,Smoked & Cracked,516 Mount Pleasant Road,M4S 2M2,43.7018664111,-79.3878306283,42,1,"{'Alcohol': ""u'full_bar'"", 'RestaurantsReservations': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsDelivery': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsTakeOut': 'True', 'HasTV': 'False', 'NoiseLevel': ""u'loud'"", 'OutdoorSeating': 'False', 'WiFi': ""u'free'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'BikeParking': 'False', 'Caters': 'True', 'GoodForKids': 'True'}","Event Planning & Services, Seafood, Restaurants, Personal Chefs, Caterers","{'Monday': '0:0-0:0', 'Wednesday': '17:0-20:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0'}","{'type': 'Point', 'coordinates': [-79.3878306283, 43.7018664111]}"
rkssUq0wCU51zqHS5VZ7bg,Bella Vista Trattoria & Wine Bar,660 College Street,M6G 1B8,43.6551859,-79.4164775,14,1,"{'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'HasTV': 'True', 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'False', 'Alcohol': ""u'full_bar'"", 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'GoodForKids': 'True', 'RestaurantsReservations': 'True', 'RestaurantsAttire': ""u'dressy'"", 'NoiseLevel': ""u'average'"", 'RestaurantsGoodForGroups': 'True'}","Nightlife, Bars, Shopping, Wine Bars, Restaurants, Italian","{'Tuesday': '16:0-0:0', 'Wednesday': '16:0-0:0', 'Thursday': '16:0-0:0', 'Friday': '16:0-0:0', 'Saturday': '16:0-0:0', 'Sunday': '16:0-0:0'}","{'type': 'Point', 'coordinates': [-79.4164775, 43.6551859]}"
SWYm5UnakemGCHr0NJ6mhA,Caldense & Bakery,3497 Dundas Street W,M6S 2S6,43.6655422,-79.4886508,9,1,"{'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False'}","Coffee & Tea, Food, Desserts, Bakeries","{'Monday': '6:0-22:0', 'Tuesday': '6:0-22:0', 'Wednesday': '6:0-22:0', 'Thursday': '6:0-22:0', 'Friday': '6:0-22:0', 'Saturday': '6:0-22:0', 'Sunday': '7:0-22:0'}","{'type': 'Point', 'coordinates': [-79.4886508, 43.6655422]}"
K-F829eoeo_38nTL9xLWEQ,Smokey Jo's Bagel Bar & Deli,"297 Port Union Rd, Unit 13",M1C 2L4,43.7896024133,-79.1399149189,5,1,"{'DriveThru': 'False', 'Caters': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': True, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'False', 'Alcohol': ""u'none'"", 'BikeParking': 'False', 'WheelchairAccessible': 'True', 'WiFi': ""u'free'"", 'DogsAllowed': 'False', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'OutdoorSeating': 'False', 'RestaurantsTableService': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}""}","Restaurants, Delis, Burgers, Food, Coffee & Tea, Bagels","{'Monday': '11:30-18:30', 'Tuesday': '11:30-18:30', 'Wednesday': '11:30-18:30', 'Thursday': '11:30-18:30', 'Friday': '11:30-18:30'}","{'type': 'Point', 'coordinates': [-79.1399149189, 43.7896024133]}"
5PYA-uKDRayqQS93YC7iuw,Tony's & Nick's Place,1470 Dundas St W,M6J 1Y6,43.6497355,-79.4310049,34,1,"{'Caters': 'False', 'HasTV': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '1', 'WiFi': ""'no'"", 'BikeParking': 'True', 'NoiseLevel': ""u'quiet'"", 'RestaurantsTakeOut': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsReservations': 'False', 'OutdoorSeating': 'False', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsAttire': ""'casual'"", 'Alcohol': ""u'none'"", 'RestaurantsGoodForGroups': 'True'}","Restaurants, Pizza","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}","{'type': 'Point', 'coordinates': [-79.4310049, 43.6497355]}"
